exchange,symbol,ticker,name,isin,currency,source,asof_date
NSE,RUBYMILLS,RUBYMILLS.NS,The Ruby Mills Limited,INE301D01026,INR,NSE:EQUITY_L,2026-02-18
NSE,RUCHINFRA,RUCHINFRA.NS,Ruchi Infrastructure Limited,INE413B01023,INR,NSE:EQUITY_L,2026-02-18
NSE,RUCHIRA,RUCHIRA.NS,Ruchira Papers Limited,INE803H01014,INR,NSE:EQUITY_L,2026-02-18
NSE,RUDRA,RUDRA.NS,Rudra Global Infra Products Limited,INE027T01023,INR,NSE:EQUITY_L,2026-02-18
NSE,RUPA,RUPA.NS,Rupa & Company Limited,INE895B01021,INR,NSE:EQUITY_L,2026-02-18
NSE,RUSHIL,RUSHIL.NS,Rushil Decor Limited,INE573K01025,INR,NSE:EQUITY_L,2026-02-18
NSE,RUSTOMJEE,RUSTOMJEE.NS,Keystone Realtors Limited,INE263M01029,INR,NSE:EQUITY_L,2026-02-18
NSE,RVHL,RVHL.NS,Ravinder Heights Limited,INE09E501017,INR,NSE:EQUITY_L,2026-02-18
NSE,RVNL,RVNL.NS,Rail Vikas Nigam Limited,INE415G01027,INR,NSE:EQUITY_L,2026-02-18
NSE,RVTH,RVTH.NS,Revathi Equipment India Limited,INE0DAB01012,INR,NSE:EQUITY_L,2026-02-18
NSE,S&SPOWER,S&SPOWER.NS,S&S Power Switchgears Limited,INE902B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SAATVIKGL,SAATVIKGL.NS,Saatvik Green Energy Limited,INE13B501022,INR,NSE:EQUITY_L,2026-02-18
NSE,SABEVENTS,SABEVENTS.NS,Sab Events & Governance Now Media Limited,INE860T01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SADBHAV,SADBHAV.NS,Sadbhav Engineering Limited,INE226H01026,INR,NSE:EQUITY_L,2026-02-18
NSE,SADBHIN,SADBHIN.NS,Sadbhav Infrastructure Project Limited,INE764L01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SADHNANIQ,SADHNANIQ.NS,Sadhana Nitrochem Limited,INE888C01040,INR,NSE:EQUITY_L,2026-02-18
NSE,SAFARI,SAFARI.NS,Safari Industries (India) Limited,INE429E01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SAGARDEEP,SAGARDEEP.NS,Sagardeep Alloys Limited,INE976T01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SAGCEM,SAGCEM.NS,Sagar Cements Limited,INE229C01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SAGILITY,SAGILITY.NS,SAGILITY LIMITED,INE0W2G01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SAHYADRI,SAHYADRI.NS,Sahyadri Industries Limited,INE280H01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SAIL,SAIL.NS,Steel Authority of India Limited,INE114A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SAILIFE,SAILIFE.NS,Sai Life Sciences Limited,INE570L01029,INR,NSE:EQUITY_L,2026-02-18
NSE,SAKAR,SAKAR.NS,Sakar Healthcare Limited,INE732S01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SAKHTISUG,SAKHTISUG.NS,Sakthi Sugars Limited,INE623A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SAKSOFT,SAKSOFT.NS,Saksoft Limited,INE667G01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SAKUMA,SAKUMA.NS,Sakuma Exports Limited,INE190H01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SALASAR,SALASAR.NS,Salasar Techno Engineering Limited,INE170V01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SALONA,SALONA.NS,Salona Cotspin Limited,INE498E01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SALSTEEL,SALSTEEL.NS,S.A.L. Steel Limited,INE658G01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SALZERELEC,SALZERELEC.NS,Salzer Electronics Limited,INE457F01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SAMBHAAV,SAMBHAAV.NS,Sambhaav Media Limited,INE699B01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SAMBHV,SAMBHV.NS,Sambhv Steel Tubes Limited,INE12NJ01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SAMHI,SAMHI.NS,Samhi Hotels Limited,INE08U801020,INR,NSE:EQUITY_L,2026-02-18
NSE,SAMMAANCAP,SAMMAANCAP.NS,Sammaan Capital Limited,INE148I01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SAMPANN,SAMPANN.NS,Sampann Utpadan India Limited,INE735M01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SANATHAN,SANATHAN.NS,Sanathan Textiles Limited,INE0JPD01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SANCO,SANCO.NS,Sanco Industries Limited,INE782L01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SANDESH,SANDESH.NS,The Sandesh Limited,INE583B01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SANDHAR,SANDHAR.NS,Sandhar Technologies Limited,INE278H01035,INR,NSE:EQUITY_L,2026-02-18
NSE,SANDUMA,SANDUMA.NS,Sandur Manganese & Iron Ores Limited,INE149K01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SANGAMIND,SANGAMIND.NS,Sangam (India) Limited,INE495C01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SANGHIIND,SANGHIIND.NS,Sanghi Industries Limited,INE999B01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SANGHVIMOV,SANGHVIMOV.NS,Sanghvi Movers Limited,INE989A01032,INR,NSE:EQUITY_L,2026-02-18
NSE,SANGINITA,SANGINITA.NS,Sanginita Chemicals Limited,INE753W01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SANOFI,SANOFI.NS,Sanofi India Limited,INE058A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SANOFICONR,SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,INE0UOS01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SANSERA,SANSERA.NS,Sansera Engineering Limited,INE953O01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SANSTAR,SANSTAR.NS,Sanstar Limited,INE08NE01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SANWARIA,SANWARIA.NS,Sanwaria Consumer Limited,INE890C01046,INR,NSE:EQUITY_L,2026-02-18
NSE,SAPPHIRE,SAPPHIRE.NS,Sapphire Foods India Limited,INE806T01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SARDAEN,SARDAEN.NS,Sarda Energy & Minerals Limited,INE385C01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SAREGAMA,SAREGAMA.NS,Saregama India Limited,INE979A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SARLAPOLY,SARLAPOLY.NS,Sarla Performance Fibers Limited,INE453D01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SARVESHWAR,SARVESHWAR.NS,Sarveshwar Foods Limited,INE324X01026,INR,NSE:EQUITY_L,2026-02-18
NSE,SASKEN,SASKEN.NS,Sasken Technologies Limited,INE231F01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SASTASUNDR,SASTASUNDR.NS,Sastasundar Ventures Limited,INE019J01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SATIA,SATIA.NS,Satia Industries Limited,INE170E01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SATIN,SATIN.NS,Satin Creditcare Network Limited,INE836B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SAURASHCEM,SAURASHCEM.NS,Saurashtra Cement Limited,INE626A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SBC,SBC.NS,SBC Exports Limited,INE04AK01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SBCL,SBCL.NS,Shivalik Bimetal Controls Limited,INE386D01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SBFC,SBFC.NS,SBFC Finance Limited,INE423Y01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SBGLP,SBGLP.NS,Suratwwala Business Group Limited,INE05ST01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SBICARD,SBICARD.NS,SBI Cards and Payment Services Limited,INE018E01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SBILIFE,SBILIFE.NS,SBI Life Insurance Company Limited,INE123W01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SBIN,SBIN.NS,State Bank of India,INE062A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SCHAEFFLER,SCHAEFFLER.NS,Schaeffler India Limited,INE513A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,SCHAND,SCHAND.NS,S Chand And Company Limited,INE807K01035,INR,NSE:EQUITY_L,2026-02-18
NSE,SCHNEIDER,SCHNEIDER.NS,Schneider Electric Infrastructure Limited,INE839M01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SCI,SCI.NS,Shipping Corporation Of India Limited,INE109A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SCILAL,SCILAL.NS,Shipping Corporation of India Land and Assets Limited,INE0PB301013,INR,NSE:EQUITY_L,2026-02-18
NSE,SCODATUBES,SCODATUBES.NS,Scoda Tubes Limited,INE090501011,INR,NSE:EQUITY_L,2026-02-18
NSE,SCPL,SCPL.NS,Sheetal Cool Products Limited,INE501Y01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SDBL,SDBL.NS,Som Distilleries & Breweries Limited,INE480C01038,INR,NSE:EQUITY_L,2026-02-18
NSE,SEAMECLTD,SEAMECLTD.NS,Seamec Limited,INE497B01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SECMARK,SECMARK.NS,SecMark Consultancy Limited,INE0BTM01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SECURKLOUD,SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,INE650K01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SEJALLTD,SEJALLTD.NS,Sejal Glass Limited,INE955I01044,INR,NSE:EQUITY_L,2026-02-18
NSE,SELMC,SELMC.NS,SEL Manufacturing Company Limited,INE105I01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SEMAC,SEMAC.NS,Semac Construction Limited,INE617A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SENCO,SENCO.NS,Senco Gold Limited,INE602W01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SENORES,SENORES.NS,Senores Pharmaceuticals Limited,INE0RB801010,INR,NSE:EQUITY_L,2026-02-18
NSE,SEPC,SEPC.NS,SEPC Limited,INE964H01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SERVOTECH,SERVOTECH.NS,Servotech Renewable Power System Limited,INE782X01033,INR,NSE:EQUITY_L,2026-02-18
NSE,SESHAPAPER,SESHAPAPER.NS,Seshasayee Paper and Boards Limited,INE630A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SETCO,SETCO.NS,Setco Automotive Limited,INE878E01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SETL,SETL.NS,Standard Engineering Technology Limited,INE0M4D01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SETUINFRA,SETUINFRA.NS,Setubandhan Infrastructure Limited,INE023M01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SEYAIND,SEYAIND.NS,Seya Industries Limited,INE573R01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SFL,SFL.NS,Sheela Foam Limited,INE916U01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SGFIN,SGFIN.NS,SG Finserve Limited,INE618R01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SGIL,SGIL.NS,Synergy Green Industries Limited,INE00QT01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SGL,SGL.NS,STL Global Limited,INE353H01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SGMART,SGMART.NS,SG Mart Limited,INE385F01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SHADOWFAX,SHADOWFAX.NS,Shadowfax Technologies Limited,INE12UN01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SHAH,SHAH.NS,Shah Metacorp Limited,INE482J01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SHAHALLOYS,SHAHALLOYS.NS,Shah Alloys Limited,INE640C01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHAILY,SHAILY.NS,Shaily Engineering Plastics Limited,INE151G01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SHAKTIPUMP,SHAKTIPUMP.NS,Shakti Pumps (India) Limited,INE908D01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SHALBY,SHALBY.NS,Shalby Limited,INE597J01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SHALPAINTS,SHALPAINTS.NS,Shalimar Paints Limited,INE849C01026,INR,NSE:EQUITY_L,2026-02-18
NSE,SHANKARA,SHANKARA.NS,Shankara Building Products Limited,INE274V01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SHANTI,SHANTI.NS,Shanti Overseas (India) Limited,INE933X01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SHANTIGEAR,SHANTIGEAR.NS,Shanthi Gears Limited,INE631A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,SHANTIGOLD,SHANTIGOLD.NS,Shanti Gold International Limited,INE06ZD01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SHARDACROP,SHARDACROP.NS,Sharda Cropchem Limited,INE221J01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SHARDAMOTR,SHARDAMOTR.NS,Sharda Motor Industries Limited,INE597I01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SHAREINDIA,SHAREINDIA.NS,Share India Securities Limited,INE932X01026,INR,NSE:EQUITY_L,2026-02-18
NSE,SHEKHAWATI,SHEKHAWATI.NS,Shekhawati Industries Limited,INE268L01046,INR,NSE:EQUITY_L,2026-02-18
NSE,SHEMAROO,SHEMAROO.NS,Shemaroo Entertainment Limited,INE363M01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SHILCTECH,SHILCTECH.NS,Shilchar Technologies Limited,INE024F01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHILPAMED,SHILPAMED.NS,Shilpa Medicare Limited,INE790G01031,INR,NSE:EQUITY_L,2026-02-18
NSE,SHIVALIK,SHIVALIK.NS,Shivalik Rasayan Limited,INE788J01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SHIVAMAUTO,SHIVAMAUTO.NS,Shivam Autotech Limited,INE637H01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SHIVAMILLS,SHIVAMILLS.NS,Shiva Mills Limited,INE644Y01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SHIVATEX,SHIVATEX.NS,Shiva Texyarn Limited,INE705C01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SHIVAUM,SHIVAUM.NS,Shiv Aum Steels Limited,INE719F01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SHK,SHK.NS,S H Kelkar and Company Limited,INE500L01026,INR,NSE:EQUITY_L,2026-02-18
NSE,SHOPERSTOP,SHOPERSTOP.NS,Shoppers Stop Limited,INE498B01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRADHA,SHRADHA.NS,Shradha Infraprojects Limited,INE715Y01031,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREDIGCEM,SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,INE232A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREECEM,SHREECEM.NS,SHREE CEMENT LIMITED,INE070A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREEJISPG,SHREEJISPG.NS,Shreeji Shipping Global Limited,INE1B6101010,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREEPUSHK,SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREERAMA,SHREERAMA.NS,Shree Rama Multi-Tech Limited,INE879A01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRENIK,SHRENIK.NS,Shrenik Limited,INE632X01030,INR,NSE:EQUITY_L,2026-02-18
NSE,SHREYANIND,SHREYANIND.NS,Shreyans Industries Limited,INE231C01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRINGARMS,SHRINGARMS.NS,Shringar House of Mangalsutra Limited,INE1B3L01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRIPISTON,SHRIPISTON.NS,Shriram Pistons & Rings Limited,INE526E01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRIRAMFIN,SHRIRAMFIN.NS,Shriram Finance Limited,INE721A01047,INR,NSE:EQUITY_L,2026-02-18
NSE,SHRIRAMPPS,SHRIRAMPPS.NS,Shriram Properties Limited,INE217L01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SHYAMCENT,SHYAMCENT.NS,Shyam Century Ferrous Limited,INE979R01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHYAMMETL,SHYAMMETL.NS,Shyam Metalics and Energy Limited,INE810G01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SHYAMTEL,SHYAMTEL.NS,Shyam Telecom Limited,INE635A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SICALLOG,SICALLOG.NS,Sical Logistics Limited,INE075B01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SIEMENS,SIEMENS.NS,Siemens Limited,INE003A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGACHI,SIGACHI.NS,Sigachi Industries Limited,INE0D0K01022,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGIND,SIGIND.NS,Signet Industries Limited,INE529F01035,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGMA,SIGMA.NS,Sigma Solve Limited,INE0A0S01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGMAADV,SIGMAADV.NS,SIGMA ADVANCED SYSTEMS LIMITED,INE933B01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGNATURE,SIGNATURE.NS,Signatureglobal (India) Limited,INE903U01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SIGNPOST,SIGNPOST.NS,Signpost India Limited,INE0KGZ01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SIKKO,SIKKO.NS,Sikko Industries Limited,INE112X01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SIL,SIL.NS,Standard Industries Limited,INE173A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SILGO,SILGO.NS,Silgo Retail Limited,INE01II01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SILINV,SILINV.NS,SIL Investments Limited,INE923A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SILLYMONKS,SILLYMONKS.NS,Silly Monks Entertainment Limited,INE203Y01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SILVERTUC,SILVERTUC.NS,Silver Touch Technologies Limited,INE625X01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SIMBHALS,SIMBHALS.NS,Simbhaoli Sugars Limited,INE748T01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SIMPLEXINF,SIMPLEXINF.NS,Simplex Infrastructures Limited,INE059B01024,INR,NSE:EQUITY_L,2026-02-18
NSE,SINCLAIR,SINCLAIR.NS,Sinclairs Hotels Limited,INE985A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,SINDHUTRAD,SINDHUTRAD.NS,Sindhu Trade Links Limited,INE325D01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SINTERCOM,SINTERCOM.NS,Sintercom India Limited,INE129Z01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SIRCA,SIRCA.NS,Sirca Paints India Limited,INE792Z01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SIS,SIS.NS,SIS LIMITED,INE285J01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SITINET,SITINET.NS,Siti Networks Limited,INE965H01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SIYSIL,SIYSIL.NS,Siyaram Silk Mills Limited,INE076B01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SJS,SJS.NS,S.J.S. Enterprises Limited,INE284S01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SJVN,SJVN.NS,SJVN Limited,INE002L01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SKFINDIA,SKFINDIA.NS,SKF India Limited,INE640A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SKFINDUS,SKFINDUS.NS,SKF India (Industrial) Limited,INE2J8701016,INR,NSE:EQUITY_L,2026-02-18
NSE,SKIPPER,SKIPPER.NS,Skipper Limited,INE439E01022,INR,NSE:EQUITY_L,2026-02-18
NSE,SKMEGGPROD,SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,INE411D01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SKYGOLD,SKYGOLD.NS,SKY GOLD AND DIAMONDS LIMITED,INE01IU01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SMARTLINK,SMARTLINK.NS,Smartlink Holdings Limited,INE178C01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SMARTWORKS,SMARTWORKS.NS,Smartworks Coworking Spaces Limited,INE0NAZ01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SMCGLOBAL,SMCGLOBAL.NS,SMC Global Securities Limited,INE103C01036,INR,NSE:EQUITY_L,2026-02-18
NSE,SMLMAH,SMLMAH.NS,SML Mahindra Limited,INE294B01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SMLT,SMLT.NS,Sarthak Metals Limited,INE017W01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SMSPHARMA,SMSPHARMA.NS,SMS Pharmaceuticals Limited,INE812G01025,INR,NSE:EQUITY_L,2026-02-18
NSE,SNOWMAN,SNOWMAN.NS,Snowman Logistics Limited,INE734N01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SOBHA,SOBHA.NS,Sobha Limited,INE671H01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SOFTTECH,SOFTTECH.NS,Softtech Engineers Limited,INE728Z01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SOLARA,SOLARA.NS,Solara Active Pharma Sciences Limited,INE624Z01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SOLARINDS,SOLARINDS.NS,Solar Industries India Limited,INE343H01029,INR,NSE:EQUITY_L,2026-02-18
NSE,SOLARWORLD,SOLARWORLD.NS,Solarworld Energy Solutions Limited,INE0TY101024,INR,NSE:EQUITY_L,2026-02-18
NSE,SOLEX,SOLEX.NS,Solex Energy Limited,INE880Y01017,INR,NSE:EQUITY_L,2026-02-18
NSE,SOMANYCERA,SOMANYCERA.NS,Somany Ceramics Limited,INE355A01028,INR,NSE:EQUITY_L,2026-02-18
NSE,SOMATEX,SOMATEX.NS,Soma Textiles & Industries Limited,INE314C01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SOMICONVEY,SOMICONVEY.NS,Somi Conveyor Beltings Limited,INE323J01019,INR,NSE:EQUITY_L,2026-02-18
NSE,SONACOMS,SONACOMS.NS,Sona BLW Precision Forgings Limited,INE073K01018,INR,NSE:EQUITY_L,2026-02-18
NSE,SONAMLTD,SONAMLTD.NS,SONAM LIMITED,INE00LM01029,INR,NSE:EQUITY_L,2026-02-18
NSE,SONATSOFTW,SONATSOFTW.NS,Sonata Software Limited,INE269A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,SOTL,SOTL.NS,Savita Oil Technologies Limited,INE035D01020,INR,NSE:EQUITY_L,2026-02-18
NSE,SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited,INE683A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SOUTHWEST,SOUTHWEST.NS,South West Pinnacle Exploration Limited,INE980Y01015,INR,NSE:EQUITY_L,2026-02-18
NSE,SPAL,SPAL.NS,S. P. Apparels Limited,INE212I01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SPANDANA,SPANDANA.NS,Spandana Sphoorty Financial Limited,INE572J01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SPARC,SPARC.NS,Sun Pharma Advanced Research Company Limited,INE232I01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SPCENET,SPCENET.NS,Spacenet Enterprises India Limited,INE970N01027,INR,NSE:EQUITY_L,2026-02-18
NSE,SPECIALITY,SPECIALITY.NS,Speciality Restaurants Limited,INE247M01014,INR,NSE:EQUITY_L,2026-02-18
NSE,SPECTRUM,SPECTRUM.NS,Spectrum Electrical Industries Limited,INE01EO01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SPENCERS,SPENCERS.NS,Spencer's Retail Limited,INE020801028,INR,NSE:EQUITY_L,2026-02-18
NSE,SPIC,SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,SPLIL,SPLIL.NS,SPL Industries Limited,INE978G01016,INR,NSE:EQUITY_L,2026-02-18
NSE,SPLPETRO,SPLPETRO.NS,Supreme Petrochem Limited,INE663A01033,INR,NSE:EQUITY_L,2026-02-18
NSE,SPMLINFRA,SPMLINFRA.NS,SPML Infra Limited,INE937A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,SPORTKING,SPORTKING.NS,Sportking India Limited,INE885H01029,INR,NSE:EQUITY_L,2026-02-18
NSE,SRD,SRD.NS,Shankar Lal Rampal Dye-Chem Limited,INE01NE01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SREEL,SREEL.NS,Sreeleathers Limited,INE099F01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SRF,SRF.NS,SRF Limited,INE647A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SRGHFL,SRGHFL.NS,SRG Housing Finance Limited,INE559N01010,INR,NSE:EQUITY_L,2026-02-18
NSE,SRHHYPOLTD,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,INR,NSE:EQUITY_L,2026-02-18
NSE,SRM,SRM.NS,SRM Contractors Limited,INE0R6Z01013,INR,NSE:EQUITY_L,2026-02-18
NSE,SSDL,SSDL.NS,Saraswati Saree Depot Limited,INE0PQ101010,INR,NSE:EQUITY_L,2026-02-18
NSE,SSWL,SSWL.NS,Steel Strips Wheels Limited,INE802C01033,INR,NSE:EQUITY_L,2026-02-18
NSE,STALLION,STALLION.NS,Stallion India Fluorochemicals Limited,INE0RYC01010,INR,NSE:EQUITY_L,2026-02-18
NSE,STANLEY,STANLEY.NS,Stanley Lifestyles Limited,INE01A001028,INR,NSE:EQUITY_L,2026-02-18
NSE,STAR,STAR.NS,Strides Pharma Science Limited,INE939A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,STARCEMENT,STARCEMENT.NS,Star Cement Limited,INE460H01021,INR,NSE:EQUITY_L,2026-02-18
NSE,STARHEALTH,STARHEALTH.NS,Star Health and Allied Insurance Company Limited,INE575P01011,INR,NSE:EQUITY_L,2026-02-18
NSE,STARPAPER,STARPAPER.NS,Star Paper Mills Limited,INE733A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,STARTECK,STARTECK.NS,Starteck Finance Limited,INE992I01013,INR,NSE:EQUITY_L,2026-02-18
NSE,STCINDIA,STCINDIA.NS,The State Trading Corporation of India Limited,INE655A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,STEELCAS,STEELCAS.NS,Steelcast Limited,INE124E01038,INR,NSE:EQUITY_L,2026-02-18
NSE,STEELCITY,STEELCITY.NS,Steel City Securities Limited,INE395H01011,INR,NSE:EQUITY_L,2026-02-18
NSE,STEELXIND,STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,INE503B01021,INR,NSE:EQUITY_L,2026-02-18
